index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
117,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,17.5,19.0,20.0,18.5,18.0,17.0,19.5,19.0,3.0,2.5,3.5,4.0,1.5,3.0,4.5,1.0,2.0
118,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,17.5,19.0,20.0,19.5,18.5,18.0,19.5,19.0,2.0,3.5,4.0,3.0,1.0,2.5,3.0,1.0,2.5
119,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,19.5,18.0,17.5,18.0,19.0,18.5,18.5,19.0,19.0,2.0,1.0,3.0,3.5,1.0,2.5,2.0,1.0,1.5
120,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,20.0,19.0,18.5,19.5,19.0,2.0,3.0,4.0,3.5,1.0,2.5,2.0,1.0,3.0
121,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,2.0,1.5,3.0,2.5,1.0,3.5,2.0,1.0,1.5
122,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,20.0,19.0,19.5,20.0,19.5,1.0,2.0,1.5,3.0,0.5,2.5,1.0,0.5,1.0
123,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,17.5,18.0,19.0,20.0,19.5,18.5,19.0,19.5,1.0,2.5,3.0,2.0,1.0,3.5,2.0,1.0,1.5
124,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,16.5,15.0,18.5,19.5,18.0,19.0,17.0,19.5,19.0,2.0,3.0,4.0,3.5,1.0,2.5,3.0,1.0,2.5
125,zai-org/GLM-4.5,20.0,17.5,15.0,19.0,17.0,16.5,14.0,16.0,19.5,18.0,18.5,19.0,19.5,2.0,3.0,4.0,3.5,1.0,2.5,3.0,1.0,2.5
126,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,20.0,18.0,17.5,19.0,20.0,18.5,19.0,19.5,19.0,1.0,2.5,1.5,2.0,0.5,3.0,1.0,1.0,1.5
127,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,2.0,3.5,2.5,3.0,1.0,2.0,2.5,1.0,3.0
128,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.0,20.0,19.5,18.5,19.0,19.5,1.5,2.0,3.0,2.5,0.5,1.0,1.5,0.5,1.0
129,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.0,19.5,20.0,18.5,19.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,3.0,2.0,1.0,3.0
130,zai-org/GLM-4.5,20.0,17.5,18.0,18.5,19.0,17.0,18.5,19.0,19.5,18.0,18.0,19.0,19.5,2.0,3.0,2.5,4.0,1.0,3.5,2.5,1.0,3.0
131,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,18.5,19.0,18.5,19.5,19.0,18.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.5
132,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,19.5,16.0,18.0,18.5,19.0,19.5,18.0,19.0,18.5,2.0,3.5,4.0,3.0,1.5,2.5,2.0,1.0,2.5
133,zai-org/GLM-4.5,20.0,16.5,17.0,18.5,19.0,17.5,16.0,17.5,19.5,18.0,18.0,19.0,18.5,2.0,3.5,2.5,4.0,1.5,3.0,2.0,1.0,1.0
134,zai-org/GLM-4.5,20.0,18.5,19.0,18.0,17.5,17.0,18.5,19.5,19.0,18.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,3.0
135,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,20.0,18.0,19.0,19.5,20.0,19.5,18.5,19.5,19.0,1.0,2.5,1.5,3.0,0.5,2.0,1.0,0.5,1.0
136,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,18.0,16.5,17.5,18.0,19.5,18.5,18.0,19.0,19.5,2.0,3.0,4.0,3.5,1.0,2.5,2.0,1.0,1.5
137,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,18.5,19.0,18.5,19.5,19.0,19.0,19.5,19.0,2.0,3.0,2.5,4.0,1.0,3.5,3.0,1.0,2.0
138,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.0,18.5,18.5,19.5,19.0,2.0,3.0,4.0,3.5,1.0,4.5,3.0,1.0,2.5
139,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,20.0,18.0,19.0,19.5,19.0,20.0,18.5,19.5,19.0,3.0,2.5,3.5,4.0,1.0,2.0,3.0,1.0,2.5
140,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,16.5,17.5,18.0,17.5,19.5,18.5,18.0,19.0,19.5,2.0,3.0,4.0,5.0,1.0,2.5,1.5,3.0,2.0
141,zai-org/GLM-4.5,20.0,18.5,19.0,18.0,19.5,17.5,18.0,19.0,19.5,18.5,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,3.0,2.5,1.0,3.0
142,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,18.5,17.0,19.5,19.0,19.5,19.0,18.0,20.0,19.5,2.0,3.0,4.0,3.0,1.0,2.5,3.5,1.0,4.5
143,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,18.5,19.0,19.5,19.0,18.5,19.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,2.0
144,zai-org/GLM-4.5,20.0,16.5,18.0,19.5,19.0,18.5,19.0,19.5,19.5,20.0,18.0,20.0,19.5,2.0,3.5,2.5,3.0,1.0,2.0,3.0,1.0,2.5
145,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,3.0,2.5,3.5,4.0,1.0,3.0,2.5,1.0,2.0
146,zai-org/GLM-4.5,20.0,18.5,17.0,19.5,19.0,18.0,18.5,19.0,19.5,19.0,18.5,19.0,19.5,2.0,3.5,2.5,3.0,1.0,2.0,2.5,1.0,1.5
147,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,16.5,19.0,19.5,20.0,19.0,18.5,19.5,19.0,2.0,1.5,3.0,3.5,1.0,1.5,2.5,1.0,2.0
148,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,16.5,15.0,17.0,19.5,18.5,18.0,17.5,19.0,18.5,3.0,4.5,3.5,5.0,1.0,2.5,3.0,1.0,2.0
149,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,16.5,19.0,19.5,18.5,18.0,17.5,19.0,18.5,3.0,2.5,3.5,4.0,1.5,3.0,3.5,1.0,2.0
150,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,17.5,19.0,20.0,19.0,19.5,18.5,19.5,19.0,3.0,4.5,3.5,5.0,1.0,2.5,3.0,1.0,2.0
151,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,19.5,18.0,18.5,17.5,19.5,19.0,18.5,19.0,19.0,1.0,1.0,2.5,3.0,1.0,2.0,1.5,1.0,1.0
152,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,19.0,20.0,19.0,18.5,19.5,19.0,2.0,3.0,4.0,3.0,1.0,2.5,2.0,1.0,2.5
153,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,2.0,3.0,1.5,2.5,1.0,3.5,2.0,1.0,1.5
154,zai-org/GLM-4.5,20.0,17.5,19.0,19.5,20.0,18.5,18.0,19.0,19.5,19.0,18.5,19.5,19.5,1.0,2.5,3.0,2.0,0.5,3.5,2.5,1.0,1.5
155,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,17.5,18.0,19.0,20.0,19.5,18.5,19.5,19.0,1.0,2.5,3.0,2.0,1.0,3.5,2.0,1.0,1.5
156,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,18.5,16.0,19.5,19.0,18.5,19.0,17.0,20.0,19.5,2.0,1.0,3.0,3.5,1.0,2.5,3.0,1.0,2.0
157,zai-org/GLM-4.5,20.0,17.5,14.0,19.0,18.5,16.0,13.0,15.5,19.5,18.0,17.0,19.0,19.5,2.0,3.5,4.0,3.0,1.0,2.5,2.0,1.0,1.5
158,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,17.5,18.5,19.5,18.0,18.5,19.0,19.0,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.5
159,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.0,18.5,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,3.0
160,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,18.0,18.5,17.5,18.0,19.5,19.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.5
161,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.5,18.5,19.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,3.0,2.0,1.0,2.5
162,zai-org/GLM-4.5,20.0,17.5,18.5,18.0,19.0,17.0,18.5,19.0,19.5,18.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,3.0,2.5,1.0,4.0
163,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.0,19.5,19.0,19.0,19.5,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.0
164,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,17.0,18.5,19.0,19.5,18.0,18.5,19.0,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,3.0
165,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,18.5,17.0,16.5,17.0,19.5,18.0,18.5,19.0,18.5,2.0,3.0,2.5,4.0,1.0,3.5,2.0,1.0,1.5
166,zai-org/GLM-4.5,20.0,18.5,19.0,18.0,18.5,17.5,19.5,19.0,19.5,18.0,18.5,19.0,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,3.0
167,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,18.5,18.0,19.0,19.5,19.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.5
168,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,17.5,18.5,19.0,19.5,19.0,18.5,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,2.5
169,zai-org/GLM-4.5,20.0,16.5,17.0,19.0,19.5,18.0,18.5,19.0,19.5,19.0,18.5,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,3.0,1.0,2.5
170,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.5,19.0,18.5,20.0,19.5,2.0,3.0,2.5,3.5,1.0,3.0,2.5,1.0,2.0
171,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.5,19.0,18.5,19.0,19.5,2.0,3.5,2.5,3.0,1.0,2.0,1.5,1.0,2.5
172,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,17.5,18.5,17.0,19.0,19.5,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,1.5
173,zai-org/GLM-4.5,20.0,18.5,19.0,18.0,19.5,17.5,18.0,19.0,20.0,18.5,19.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,2.5
174,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,18.5,17.0,19.5,19.0,19.5,19.0,18.0,20.0,19.5,2.0,3.0,4.0,3.5,1.0,2.5,3.0,1.0,5.0
175,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,19.5,18.5,18.0,19.0,19.5,19.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,2.0
176,zai-org/GLM-4.5,20.0,16.5,17.0,19.0,19.5,17.5,18.0,18.5,19.0,19.5,18.5,19.0,19.5,2.0,3.5,4.0,3.0,1.0,2.5,3.0,1.0,2.0
177,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,19.0,20.0,19.5,2.0,1.5,1.0,2.5,0.5,3.0,1.5,1.0,1.5
178,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,20.0,18.0,19.0,19.5,20.0,19.5,19.0,19.5,19.5,2.0,3.5,2.5,3.0,1.0,2.0,2.5,1.0,1.5
179,zai-org/GLM-4.5,20.0,18.5,17.0,19.0,17.5,15.0,18.0,18.5,19.5,19.0,17.0,18.5,19.0,2.0,3.0,4.0,3.5,1.0,2.5,1.5,1.0,3.0
180,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,17.0,16.5,18.0,19.5,19.0,18.5,18.0,19.0,19.5,2.0,3.5,4.0,3.0,1.0,2.5,3.0,1.0,2.0
181,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,18.0,16.5,19.0,19.5,19.0,18.5,17.5,19.5,19.0,3.0,4.5,3.5,5.0,2.0,3.0,4.0,1.0,2.5
182,zai-org/GLM-4.5,20.0,19.5,19.0,19.5,18.0,17.5,19.0,20.0,19.0,19.5,18.5,19.5,19.0,2.0,3.5,3.0,3.0,1.0,2.5,3.0,1.0,1.5
183,zai-org/GLM-4.5,20.0,19.5,18.0,19.0,20.0,18.5,19.0,18.5,20.0,19.5,19.0,20.0,19.5,1.0,1.0,2.0,3.0,0.5,2.5,1.5,1.0,1.0
184,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.5,19.0,18.5,19.5,19.5,2.0,3.0,2.5,1.5,1.0,3.5,2.0,1.0,2.5
185,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,2.0,1.5,3.0,2.5,1.0,3.5,3.0,1.0,2.0
186,zai-org/GLM-4.5,20.0,17.5,19.0,18.5,19.5,18.0,17.0,18.5,19.0,19.5,18.5,19.0,19.0,1.0,2.5,3.0,3.5,1.0,2.0,2.5,1.0,1.5
187,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,18.0,19.0,19.5,20.0,19.5,18.5,20.0,19.5,1.0,2.5,3.0,1.5,0.5,2.0,1.0,0.5,1.0
188,zai-org/GLM-4.5,20.0,17.5,18.0,19.0,16.5,17.0,18.5,19.5,17.0,19.0,18.0,19.5,19.0,3.0,2.5,4.0,3.5,1.0,2.0,3.0,1.0,4.5
189,zai-org/GLM-4.5,20.0,17.5,15.0,19.0,18.5,16.0,14.0,16.5,19.5,18.0,17.0,19.0,18.5,2.0,3.5,4.0,3.0,1.0,2.5,2.0,1.0,5.0
190,zai-org/GLM-4.5,20.0,18.5,19.0,18.0,19.5,17.5,18.0,19.0,19.5,19.0,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,1.5
191,zai-org/GLM-4.5,20.0,18.5,19.0,19.5,19.0,17.5,18.0,19.5,19.0,19.5,18.5,19.0,19.5,2.0,3.0,4.0,3.5,1.0,2.5,2.0,1.0,2.5
192,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,17.5,19.0,20.0,18.5,19.0,19.5,19.0,1.0,2.5,3.0,2.0,0.5,1.5,1.0,1.0,1.5
193,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,19.5,20.0,19.5,18.0,19.0,20.0,19.5,1.0,2.5,1.5,1.0,0.5,2.0,1.0,1.0,1.5
194,moonshotai/Kimi-K2-Instruct,20.0,17.5,19.0,18.5,19.5,18.0,18.0,19.0,19.0,18.5,19.0,19.5,19.5,2.0,3.0,2.5,3.5,1.0,2.0,2.5,1.0,3.0
195,moonshotai/Kimi-K2-Instruct,20.0,17.5,18.0,19.0,18.5,17.0,16.5,17.5,19.5,18.0,18.5,19.0,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,2.5
196,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,18.0,19.0,19.5,19.5,19.0,19.0,20.0,19.5,2.0,1.5,1.0,2.5,0.5,1.0,1.5,1.0,2.0
197,moonshotai/Kimi-K2-Instruct,20.0,16.5,17.0,19.5,18.0,15.5,16.0,14.5,18.5,19.0,18.0,19.5,19.0,3.0,2.5,3.5,4.0,1.5,2.0,3.0,1.0,2.5
198,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.0,20.0,18.5,19.0,19.5,19.5,1.0,1.5,2.0,2.5,0.5,1.0,1.0,1.0,2.0
199,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,19.0,19.5,19.0,20.0,19.5,1.0,2.5,1.5,2.0,0.5,1.0,1.5,0.5,1.0
200,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,20.0,19.0,19.0,20.0,19.5,1.0,2.0,1.5,3.0,0.5,1.0,1.5,1.0,1.0
201,moonshotai/Kimi-K2-Instruct,20.0,17.5,18.0,19.0,19.5,18.5,18.0,19.0,19.5,19.0,19.0,19.5,19.5,2.0,3.0,2.5,1.5,1.0,2.0,2.5,1.0,3.0
202,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,19.5,19.0,20.0,18.5,19.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,1.0
203,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,17.5,18.5,19.0,19.5,18.5,19.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,2.5
204,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,17.0,18.0,18.5,19.0,19.5,19.0,18.5,19.5,19.0,2.0,1.5,3.0,2.5,1.0,1.5,1.0,1.0,1.5
205,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,18.0,17.5,18.5,18.0,19.0,17.0,19.0,19.5,19.0,2.0,1.5,1.0,3.0,1.0,1.5,1.0,1.0,2.5
206,moonshotai/Kimi-K2-Instruct,20.0,16.5,17.0,18.5,19.0,18.0,19.5,19.0,19.5,19.0,18.5,20.0,19.5,2.0,3.0,1.5,3.5,1.0,2.5,2.0,1.0,1.5
207,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.0,19.5,19.0,19.0,19.5,19.5,2.0,1.5,2.5,3.0,1.0,3.5,2.0,1.0,2.5
208,moonshotai/Kimi-K2-Instruct,20.0,16.5,17.0,19.0,19.5,17.5,18.0,18.5,19.0,19.5,18.5,19.0,19.5,2.0,3.5,3.0,2.5,1.0,2.0,3.0,1.0,2.5
209,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,18.0,18.5,19.5,19.0,19.0,19.5,20.0,19.5,2.0,1.5,1.0,1.0,0.5,2.5,1.5,1.0,1.0
210,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,19.5,19.0,19.0,20.0,19.5,2.0,3.0,1.5,1.0,0.5,2.5,1.0,1.0,1.0
211,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,17.5,19.5,19.0,20.0,19.5,18.0,19.0,19.5,1.0,1.5,2.0,2.5,0.5,1.0,1.0,1.0,1.5
212,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,20.0,19.5,18.0,18.5,19.0,19.5,18.0,18.5,20.0,19.5,2.0,3.0,1.5,1.0,0.5,2.5,1.5,1.0,1.0
213,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,19.5,19.0,19.5,18.5,18.0,19.0,19.5,2.0,3.5,1.5,2.5,1.0,1.5,2.0,1.0,2.5
214,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,18.0,17.5,19.0,20.0,19.5,18.5,18.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,3.0,2.5,1.5,2.0
215,moonshotai/Kimi-K2-Instruct,20.0,19.5,18.0,19.0,20.0,19.5,17.5,18.5,19.0,19.5,19.0,20.0,19.5,1.0,0.5,1.5,2.0,0.5,1.0,1.0,0.5,0.5
216,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,19.5,20.0,19.5,19.0,19.0,20.0,19.5,1.0,2.5,1.5,1.0,0.5,2.0,1.5,1.0,1.5
217,moonshotai/Kimi-K2-Instruct,20.0,17.5,19.0,19.5,19.0,18.5,17.0,18.0,19.0,19.5,18.0,19.5,19.0,2.0,3.0,1.5,1.0,0.5,2.5,1.5,1.0,1.0
218,moonshotai/Kimi-K2-Instruct,20.0,17.5,19.0,19.5,20.0,19.0,18.5,19.5,19.0,19.5,19.0,20.0,19.5,1.0,2.0,1.5,2.5,0.5,3.0,2.0,1.0,3.5
219,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,17.5,18.0,18.5,19.5,19.0,18.5,20.0,19.5,1.0,2.5,1.5,2.0,0.5,3.0,1.0,1.0,1.5
220,moonshotai/Kimi-K2-Instruct,19.5,17.0,16.5,19.0,17.5,16.0,18.0,17.5,18.5,19.5,18.0,19.0,19.0,2.0,3.0,4.0,3.5,1.0,2.5,3.0,1.0,2.5
221,moonshotai/Kimi-K2-Instruct,20.0,16.5,14.0,19.5,18.0,17.5,15.0,16.0,19.0,19.5,18.5,19.0,19.5,2.0,1.0,3.0,3.5,1.0,2.5,3.0,1.0,2.0
222,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,19.5,18.5,19.0,19.5,19.5,2.0,3.0,1.5,2.5,1.0,2.0,1.5,1.0,1.5
223,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,18.0,17.5,19.0,19.5,19.0,18.5,20.0,19.5,1.0,2.5,1.5,1.0,0.5,2.0,1.5,1.0,3.0
224,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,18.5,19.0,19.5,2.0,3.0,2.5,1.5,1.0,3.5,2.0,1.0,1.5
225,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,18.0,19.0,19.5,19.0,18.5,19.0,20.0,19.5,2.0,3.0,1.5,1.0,0.5,2.5,1.0,1.0,1.5
226,moonshotai/Kimi-K2-Instruct,20.0,17.5,18.0,19.0,19.5,18.5,18.0,17.0,19.0,18.5,19.0,19.5,19.0,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,3.0
227,moonshotai/Kimi-K2-Instruct,20.0,17.5,18.0,19.0,18.5,17.0,17.5,18.5,19.5,18.0,18.5,19.0,18.5,2.0,3.0,4.0,3.5,1.0,2.5,2.0,1.0,2.5
228,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,19.5,19.0,19.5,18.5,19.0,20.0,19.5,2.0,3.0,2.5,3.5,1.0,2.0,1.5,1.0,3.0
229,moonshotai/Kimi-K2-Instruct,20.0,16.5,18.0,19.5,19.0,17.5,16.0,17.0,18.5,19.0,18.0,19.5,19.0,3.0,2.5,3.5,2.0,1.0,2.5,3.0,1.5,2.5
230,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,18.0,17.5,18.5,19.0,19.5,18.0,18.5,19.0,19.5,2.0,1.5,2.5,3.0,1.0,2.0,1.5,1.0,2.5
231,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,19.5,19.0,18.5,20.0,19.5,1.0,2.5,1.5,2.0,0.5,3.0,1.0,0.5,1.0
232,moonshotai/Kimi-K2-Instruct,20.0,19.5,19.0,20.0,19.5,18.5,18.0,19.0,20.0,19.5,19.0,20.0,19.5,1.0,1.5,2.0,2.5,0.5,1.0,1.5,0.5,1.0
233,moonshotai/Kimi-K2-Instruct,20.0,17.5,18.0,19.0,19.5,18.5,18.0,19.0,19.5,19.0,18.5,19.5,19.0,2.0,3.0,1.5,1.0,0.5,2.5,1.5,0.5,1.0
234,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,19.5,20.0,19.5,19.0,18.5,20.0,19.5,1.0,2.5,3.0,2.0,1.0,2.5,1.5,1.0,1.0
235,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,17.5,19.0,19.5,19.0,18.5,19.5,19.0,2.0,3.0,1.5,2.5,1.0,3.5,2.0,1.0,1.5
236,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,18.0,17.5,18.5,19.0,19.5,19.0,18.5,19.5,19.0,2.0,1.5,3.0,2.5,1.0,1.5,1.0,1.0,1.5
237,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,18.0,17.5,18.5,18.0,19.0,17.0,19.0,19.5,19.0,2.0,1.5,1.0,3.0,1.0,2.5,1.5,1.0,2.0
238,moonshotai/Kimi-K2-Instruct,20.0,17.5,16.0,18.5,18.0,17.0,19.0,18.5,19.5,19.0,18.0,19.5,19.0,2.0,3.0,4.0,3.5,1.0,2.5,2.0,1.0,3.0
239,moonshotai/Kimi-K2-Instruct,20.0,17.5,19.0,19.5,19.0,18.5,18.0,19.5,19.0,18.5,19.0,19.5,19.0,2.0,3.0,2.5,1.5,1.0,3.5,2.0,1.0,2.5
240,moonshotai/Kimi-K2-Instruct,20.0,16.5,17.0,19.0,19.5,17.5,18.0,18.5,19.0,19.5,18.5,19.0,19.0,3.0,4.5,3.5,5.0,2.0,3.0,3.5,1.0,4.0
241,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,18.0,18.5,19.5,19.0,19.5,19.0,20.0,19.5,2.0,1.5,1.0,2.5,0.5,1.0,1.5,1.0,1.0
242,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,20.0,19.0,18.0,19.5,19.5,19.0,19.0,19.5,19.5,2.0,3.0,1.5,2.5,1.0,3.5,2.0,1.0,1.5
243,moonshotai/Kimi-K2-Instruct,20.0,18.5,19.0,19.5,19.0,17.5,18.0,19.5,19.0,18.5,18.0,19.5,19.0,2.0,1.5,3.0,2.5,1.0,2.0,1.5,1.0,1.5
